"inlf","hours","kidslt6","kidsge6","age","educ","wage","repwage","hushrs","husage","huseduc","huswage","faminc","mtr","motheduc","fatheduc","unem","city","exper","nwifeinc","lwage","expersq"
1,1170,0,2,44,14,0.170900002121925,0,2080,46,13,4.23080015182495,9200,0.751500010490417,16,12,9.5,1,10,9.0000467300415,-1.76667702198029,100
1,15,0,2,57,12,23.4669990539551,0,2040,57,10,11.4700002670288,24751,0.661499977111816,7,7,11,1,2,24.3989906311035,3.15559506416321,4
1,2088,0,0,35,17,9.57849979400635,9.97999954223633,2940,42,17,12.2449998855591,57300,0.5,12,17,9.5,1,9,37.3000907897949,2.25952100753784,81
1,2490,0,0,46,12,3.69479990005493,3.76999998092651,2280,52,12,9.21049976348877,37200,0.581499993801117,7,7,7.5,1,23,27.9999504089355,1.30692601203918,529
1,135,2,1,30,14,2.2221999168396,0,2164,35,16,6.33090019226074,14000,0.721499979496002,10,12,14,1,12,13.6999998092651,0.798497676849365,144
1,1944,0,3,42,12,1.74899995326996,2.29999995231628,1999,44,12,7.80389976501465,20610,0.691500008106232,7,3,14,0,8,17.209939956665,0.559044182300568,64
1,690,0,1,34,12,1.15939998626709,2.25,1824,36,13,7.67539978027344,14800,0.721499979496002,10,7,7.5,1,16,14.0000095367432,0.147902593016624,256
1,608,0,2,45,17,6.99009990692139,3,2182,47,16,15.5819997787476,40005,0.551500022411346,10,14,14,1,10,35.7550201416016,1.94449496269226,100
1,63,1,2,35,16,3.96830010414124,0,2385,37,16,9.64360046386719,23750,0.661499977111816,14,7,14,1,7,23.5,1.37833797931671,49
1,154,0,0,40,16,21.4290008544922,8.13000011444092,2460,44,17,12.8859996795654,35300,0.551500022411346,7,12,14,1,19,31.9999294281006,3.06474494934082,361
1,420,0,1,32,12,0.476200014352798,2.84999990463257,2595,35,16,6.55109977722168,17350,0.691500008106232,12,12,7.5,1,2,17.1499996185303,-0.741917312145233,4
1,651,0,0,54,9,2.15050005912781,1.44000005722046,2400,57,10,8.25,21650,0.661499977111816,7,7,7.5,1,9,20.2500190734863,0.765700399875641,81
1,675,0,3,38,12,1.85780000686646,2.20000004768372,3120,42,8,1.37919998168945,6740,0.791499972343445,7,7,14,0,14,5.48598480224609,0.619392991065979,196
1,1663,0,3,43,12,4.32950019836426,3.59999990463257,2850,42,12,5.26319980621338,32275,0.691500008106232,12,14,5,1,9,25.0750408172607,1.46545195579529,81
1,1680,0,0,54,16,8.9286003112793,7,760,60,12,10.5260000228882,33220,0.720000028610229,14,7,9.5,1,16,18.21994972229,2.18926000595093,256
1,180,0,3,39,14,2.7778000831604,4,2500,37,17,10,26500,0.621500015258789,12,12,7.5,1,7,26,1.02165901660919,49
1,1581,0,1,37,12,2.65650010108948,3.25,2630,39,14,12.5480003356934,38700,0.521499991416931,7,12,5,1,6,34.5000686645508,0.977009475231171,36
1,1200,0,2,46,12,2.5,3.07999992370605,2597,48,8,4.62069988250732,15400,0.721499979496002,7,7,5,1,22,12.3999996185303,0.916290819644928,484
1,450,0,0,56,11,18.2670001983643,0,2760,60,11,1.85399997234344,19007,0.691500008106232,7,7,3,0,9,10.7868499755859,2.90509605407715,81
1,547,0,3,41,12,0.819000005722046,2,2070,44,8,7.42659997940063,16771,0.721499979496002,12,7,7.5,0,9,16.3230094909668,-0.199671193957329,81
1,300,0,1,45,16,2,0,2256,48,16,13.2980003356934,31100,0.581499993801117,16,7,11,1,14,30.5,0.6931471824646,196
1,975,0,1,44,17,15.3850002288818,8.5,1505,47,16,26.5779991149902,66300,0.5,3,3,7.5,1,17,51.2996292114258,2.73339295387268,289
1,1621,0,1,50,17,6.47749996185303,0,2364,52,17,13.9589996337891,43550,0.491499990224838,16,12,5,0,12,33.0499687194824,1.86833500862122,144
1,300,0,5,37,14,8.33329963684082,3.5,2895,38,14,13.1260004043579,37250,0.621500015258789,7,7,11,0,13,34.7500114440918,2.12026000022888,169
1,1868,0,1,44,12,4.55030012130737,4.25,2041,46,12,7.8882999420166,24900,0.661499977111816,16,7,14,0,8,16.4000396728516,1.51519298553467,64
1,1803,0,2,32,14,2.49580001831055,1.89999997615814,2195,34,17,8.6560001373291,24200,0.661499977111816,7,14,9.5,1,10,19.7000694274902,0.914609313011169,100
1,2143,1,1,34,12,4.47970008850098,4.80000019073486,1935,40,12,3.4109001159668,16200,0.721499979496002,10,10,14,0,16,6.60000276565552,1.49955594539642,256
1,1080,0,2,32,10,2.23239994049072,2.29999995231628,1950,35,10,4.62559986114502,11431,0.751500010490417,10,10,7.5,0,1,9.0200080871582,0.803077220916748,1
1,1352,0,3,37,12,2.07100009918213,1.79999995231628,2375,38,14,4.21049976348877,13200,0.751500010490417,10,10,11,0,6,10.4000101089478,0.728031575679779,36
1,537,0,1,44,13,1.67599999904633,0,1920,55,8,4.27080011367798,15420,0.771499991416931,10,10,9,1,4,14.5199899673462,0.516409993171692,16
1,352,0,2,34,16,3.40910005569458,0,3300,33,12,3.34240007400513,18400,0.691500008106232,12,12,14,0,8,17.2000007629395,1.22644805908203,64
1,200,1,3,33,12,2.5,8,3680,33,16,8.63589954376221,43500,0.491499990224838,10,3,5,1,4,43,0.916290819644928,16
1,2045,0,3,43,7,3.96090006828308,4.07000017166138,1968,43,12,6.7581000328064,21972,0.691500008106232,7,7,7.5,1,15,13.8719596862793,1.37647104263306,225
1,1253,0,2,35,16,6.22749996185303,3.97000002861023,2504,33,10,0.584299981594086,7774,0.771499991416931,16,16,11,0,7,-0.0290575008839369,1.8289749622345,49
1,1960,0,1,43,14,3.92860007286072,3.84999990463257,2000,45,14,5.33500003814697,24470,0.691500008106232,7,7,7.5,0,14,16.7699394226074,1.36828303337097,196
1,2000,0,0,34,12,2.90000009536743,2.5,1656,37,12,4.7101001739502,13600,0.721499979496002,7,7,7.5,0,16,7.80000019073486,1.0647109746933,256
1,1960,0,3,36,10,4.08160018920898,4.55000019073486,1968,39,7,4.97970008850098,22500,0.721499979496002,7,0,7.5,0,15,14.5000600814819,1.40648901462555,225
1,2000,0,2,41,12,2.84999990463257,4.19999980926514,2016,41,12,2.97620010375977,13600,0.721499979496002,7,7,14,0,23,7.90000009536743,1.04731905460358,529
1,1568,0,0,41,16,7.01529979705811,6.30999994277954,2602,44,17,12.7440004348755,90800,0.441500008106232,7,7,7.5,0,19,79.8000106811523,1.94809305667877,361
1,1225,0,3,35,10,2.93880009651184,2.40000009536743,1560,43,9,3.84619998931885,10776,0.751500010490417,10,10,7.5,0,4,7.17597007751465,1.07800102233887,16
1,780,1,3,32,12,1.92309999465942,3.25,1827,37,10,7.22329998016357,19007,0.751500010490417,10,7,5,1,12,17.5069808959961,0.653938472270966,144
1,480,0,0,30,14,6.875,0,2080,34,14,8.80770015716553,23900,0.661499977111816,12,12,14,1,12,20.6000003814697,1.92789196968079,144
1,1923,0,0,43,12,3.90019989013672,4.73999977111816,3390,47,12,5.38640022277832,26060,0.621500015258789,7,7,7.5,1,25,18.5599193572998,1.36102795600891,625
1,2000,0,0,54,6,2,0,2524,57,6,3.68460011482239,13300,0.721499979496002,7,7,7.5,0,14,9.30000019073486,0.6931471824646,196
1,2110,0,2,35,15,4.97629976272583,4.36999988555908,2777,34,12,1.84370005130768,15620,0.721499979496002,7,7,7.5,0,14,5.12000799179077,1.60468697547913,196
1,1664,0,0,50,12,1.20190000534058,5,3120,54,13,1.30130004882812,16500,0.721499979496002,7,7,7.5,0,11,14.5000400543213,0.183903604745865,121
1,48,1,1,34,17,22.5,0,2700,36,17,7.2221999168396,20880,0.691500008106232,14,16,5,1,7,19.7999992370605,3.11351490020752,49
1,1791,0,0,52,14,6.86770009994507,6.17999982833862,1904,57,12,7.35290002822876,30600,0.661499977111816,14,12,9.5,1,18,18.2999496459961,1.92682898044586,324
1,1404,0,3,35,13,3.56130003929138,5.30000019073486,2360,38,14,11.8640003204346,39000,0.621500015258789,7,10,9,1,4,33.9999389648438,1.27012598514557,16
1,1920,0,0,55,6,1.97920000553131,2.57999992370605,1960,58,8,5.3326997756958,15428,0.721499979496002,7,7,7.5,0,37,11.6279401779175,0.68269270658493,1369
1,2141,0,0,35,16,5.3713002204895,6,2000,42,16,5.5,23300,0.661499977111816,7,7,7.5,0,13,11.8000497817993,1.68106997013092,169
1,1720,0,1,49,14,1.7441999912262,0,2600,45,16,7.23080015182495,42100,0.521499991416931,16,16,9.5,1,14,39.0999794006348,0.556295990943909,196
1,3533,2,2,38,15,5.09479999542236,8.5,2000,38,9,7,36430,0.639999985694885,12,7,9.5,1,17,18.4300708770752,1.62821996212006,289
1,2000,0,2,42,14,2.5,0,2218,45,14,7.21369981765747,26000,0.691500008106232,7,7,9.5,1,5,21,0.916290819644928,25
1,800,0,1,48,8,3.82500004768372,2.29999995231628,2000,52,5,4.5,62060,0.751500010490417,7,7,7.5,0,2,59,1.34155797958374,4
1,3000,0,0,51,14,1,0,2595,53,16,8.86320018768311,28300,0.621500015258789,12,12,9.5,1,0,25.2999992370605,0,0
1,293,0,2,43,12,3.07170009613037,4,2400,47,12,9.33329963684082,24149,0.661499977111816,12,10,7.5,1,3,23.2489891052246,1.12223100662231,9
1,1872,0,1,43,12,1.71630001068115,0,2856,48,12,3.82629990577698,28141,0.661499977111816,12,10,7.5,1,21,24.9280891418457,0.540170788764954,441
1,2058,0,1,38,12,4.02089977264404,4,2601,38,14,5.44479990005493,23057,0.661499977111816,10,10,7.5,1,20,14.7819900512695,1.39150595664978,400
1,1832,0,1,44,12,5.45849990844727,4.94999980926514,2054,48,9,8.76340007781982,28900,0.621500015258789,3,7,7.5,1,19,18.9000301361084,1.69717395305634,361
1,120,1,3,36,12,25,9.97999954223633,2500,35,12,8.39999961853027,24000,0.661499977111816,12,10,9.5,1,4,21,3.21887588500977,16
1,1632,0,0,38,12,2.38969993591309,2.29999995231628,1960,31,12,5.10200023651123,13900,0.721499979496002,12,12,7.5,0,19,10.0000095367432,0.871167778968811,361
1,778,0,0,47,8,3.21339988708496,7.25,2058,51,8,7.41009998321533,31810,0.691500008106232,12,12,5,1,11,29.3099708557129,1.16733002662659,121
1,1984,0,2,34,12,3.37700009346008,3.14000010490417,2410,49,10,5.35270023345947,19840,0.691500008106232,7,7,7.5,0,14,13.1400299072266,1.21698796749115,196
1,225,1,2,40,17,1.77779996395111,0,1278,38,17,19.5620002746582,25490,0.661499977111816,16,17,14,1,8,25.0899906158447,0.575376570224762,64
1,1960,0,1,31,12,3.16330003738403,3.1800000667572,2875,35,12,5.07829999923706,20800,0.691500008106232,12,12,7.5,0,13,14.5999298095703,1.15161597728729,169
1,444,0,0,46,12,2.70269989967346,0,2340,49,12,0.512799978256226,2400,0.801500022411346,10,16,7.5,1,24,1.20000100135803,0.994251310825348,576
1,384,0,3,36,14,1.69270002841949,0,3060,43,17,5.40199995040894,32650,0.581499993801117,10,10,14,1,1,32,0.526324927806854,1
1,1170,1,2,39,13,0.213699996471405,0,1920,47,12,7.86460018157959,16370,0.721499979496002,12,16,11,1,1,16.1199703216553,-1.54318201541901,1
1,1330,0,2,36,17,6.76690006256104,4.5,3390,38,12,6.05310010910034,35500,0.551500022411346,7,7,14,0,3,26.5000190734863,1.91204297542572,9
1,1350,0,4,37,8,1.74070000648499,2.09999990463257,2400,41,12,5,15100,0.751500010490417,7,7,3,0,4,12.7500600814819,0.554287314414978,16
1,480,0,4,39,12,2.5,0,1640,40,11,7.68289995193481,14100,0.751500010490417,7,9,3,0,21,12.8999996185303,0.916290819644928,441
1,1984,1,3,36,11,4.48589992523193,3.25999999046326,1656,38,8,6.03859996795654,19600,0.721499979496002,7,3,14,0,10,10.6999797821045,1.50093901157379,100
1,1944,0,2,49,12,2.57200002670288,2.70000004768372,1920,53,16,5.85099983215332,19434,0.721499979496002,7,7,5,1,13,14.4340295791626,0.944683790206909,169
1,50,1,1,45,12,3.46000003814697,5,1780,46,10,6.74160003662109,23882,0.721499979496002,7,7,9.5,1,9,23.7089996337891,1.24126899242401,81
1,460,2,0,32,17,4.78259992599487,0,1850,31,17,8.10809993743896,17300,0.721499979496002,7,7,7.5,0,14,15.1000003814697,1.56498396396637,196
1,680,0,5,36,10,2.31180000305176,0,3430,43,12,5.3060998916626,19772,0.721499979496002,7,7,7.5,0,2,18.1999797821045,0.838026523590088,4
1,2450,0,1,40,12,5.3060998916626,6.5,2008,40,8,7.27089977264404,35641,0.621500015258789,7,7,5,1,21,22.6410598754883,1.66885697841644,441
1,2144,0,2,43,13,5.86749982833862,0,2140,43,11,8.17759990692139,34220,0.581499993801117,7,7,7.5,1,22,21.640079498291,1.76942896842957,484
1,1760,0,1,33,12,3.40910005569458,3.21000003814697,3380,34,12,7.10059976577759,30000,0.581499993801117,12,16,11,1,14,23.9999809265137,1.22644805908203,196
1,490,0,1,30,12,4.08160018920898,2.46000003814697,2430,33,11,6.58440017700195,18000,0.691500008106232,12,12,7.5,1,7,16.0000190734863,1.40648901462555,49
0,0,0,1,49,12,NA,0,2550,54,15,7.85290002822876,21025,0.661499977111816,14,12,7.5,1,2,21.0249996185303,NA,4
0,0,2,0,30,16,NA,0,1928,34,16,11.9289999008179,23600,0.661499977111816,14,7,9.5,1,5,23.6000003814697,NA,25
0,0,1,0,30,12,NA,0,1100,39,17,18,22800,0.661499977111816,12,12,7.5,0,12,22.7999992370605,NA,144
0,0,0,4,41,12,NA,0,3193,40,16,10.0220003128052,35910,0.581499993801117,7,7,7.5,1,1,35.9099998474121,NA,1
0,0,0,1,45,12,NA,0,2250,46,16,9.33329963684082,21700,0.661499977111816,7,7,5,1,12,21.7000007629395,NA,144
0,0,0,5,43,12,NA,0,2012,44,13,6.08500003814697,21823,0.751500010490417,7,7,7.5,1,4,21.8229999542236,NA,16
0,0,0,1,42,13,NA,0,3856,46,15,5.70539999008179,31000,0.661499977111816,10,7,11,1,9,31,NA,81
0,0,0,0,60,12,NA,0,1645,58,12,9.11849975585938,15300,0.721499979496002,7,7,7.5,1,9,15.3000001907349,NA,81
0,0,0,0,57,12,NA,0,1554,57,12,7.207200050354,12925,0.721499979496002,9,3,7.5,1,6,12.9250001907349,NA,36
0,0,0,2,38,10,NA,0,2352,41,8,5.31459999084473,15830,0.751500010490417,12,7,5,0,5,15.8299999237061,NA,25
0,0,0,0,56,12,NA,0,1980,58,12,8.28279972076416,30200,0.691500008106232,12,12,7.5,1,5,30.2000007629395,NA,25
0,0,0,3,32,12,NA,0,2352,37,7,7.05779981613159,16600,0.721499979496002,10,7,5,0,8,16.6000003814697,NA,64
0,0,0,1,49,7,NA,0,1784,58,6,6.16590023040771,11000,0.751500010490417,7,7,7.5,1,2,11,NA,4
0,0,0,0,55,12,NA,0,2500,58,12,2.70000004768372,15000,0.721499979496002,7,10,3,0,6,15,NA,36
0,0,1,1,36,9,NA,0,2088,39,14,7.66279983520508,20528,0.721499979496002,7,7,11,0,0,20.5279998779297,NA,0
0,0,0,3,44,12,NA,0,4640,50,12,1.84909999370575,13126,0.751500010490417,9,9,14,0,3,13.1260004043579,NA,9
0,0,0,1,44,10,NA,0,3900,60,12,3.84619998931885,15550,0.721499979496002,7,14,7.5,1,7,15.5500001907349,NA,49
0,0,1,2,35,14,NA,0,1988,34,17,9.05430030822754,18010,0.721499979496002,3,12,7.5,1,3,18.0100002288818,NA,9
0,0,2,3,44,14,NA,0,1920,45,10,9.375,18874,0.721499979496002,10,10,14,0,10,18.8740005493164,NA,100
0,0,0,1,45,12,NA,0,2400,45,12,8.33329963684082,24800,0.661499977111816,12,12,14,1,3,24.7999992370605,NA,9
0,0,1,0,34,12,NA,0,1867,38,12,9.37329959869385,17500,0.691500008106232,12,17,5,1,2,17.5,NA,4
0,0,2,0,30,17,NA,0,3570,32,17,4.4818000793457,16150,0.721499979496002,12,12,7.5,1,12,16.1499996185303,NA,144
0,0,0,1,39,8,NA,0,2805,44,12,5.34759998321533,15189,0.721499979496002,7,3,3,0,15,15.1890001296997,NA,225
0,0,0,2,36,12,NA,0,1110,39,15,3.20269989967346,6000,0.781499981880188,7,7,14,0,5,6,NA,25
0,0,0,2,38,17,NA,0,2695,42,16,12.8009996414185,37250,0.551500022411346,10,12,9.5,1,4,37.25,NA,16
0,0,0,0,53,12,NA,0,1950,54,16,6.91029977798462,27760,0.621500015258789,10,10,7.5,1,10,27.7600002288818,NA,100
0,0,0,2,36,12,NA,0,2128,42,12,4.22930002212524,9090,0.771499991416931,7,7,3,0,1,9.09000015258789,NA,1
0,0,1,1,32,12,NA,0,3260,31,12,4.44789981842041,14500,0.721499979496002,12,7,7.5,1,8,14.5,NA,64
0,0,0,3,51,9,NA,0,1987,51,12,8.05230045318604,19700,0.721499979496002,7,7,14,1,20,19.7000007629395,NA,400
0,0,0,0,38,11,NA,0,2185,46,11,7.50570011138916,16788,0.691500008106232,10,7,14,1,4,16.7880001068115,NA,16
0,0,2,0,33,12,NA,0,2475,36,12,7.47469997406006,18520,0.691500008106232,10,10,11,1,7,18.5200004577637,NA,49
0,0,0,0,54,12,NA,0,2610,53,12,6.32180023193359,20950,0.691500008106232,16,10,9.5,1,10,20.9500007629395,NA,100
0,0,0,3,38,9,NA,0,1920,44,12,2.13540005683899,7574,0.801500022411346,7,3,11,0,3,7.57399988174438,NA,9
0,0,2,2,30,11,NA,0,2352,31,14,4.20919990539551,10027,0.771499991416931,7,7,3,0,5,10.0270004272461,NA,25
0,0,2,3,34,12,NA,0,3160,30,12,0.759500026702881,5000,0.941500008106232,12,12,7.5,0,10,5,NA,100
0,0,0,1,34,9,NA,0,1040,37,13,4.80770015716553,7040,0.791499972343445,12,7,3,0,0,7.03999996185303,NA,0
0,0,0,2,50,12,NA,0,3120,49,12,12.7880001068115,40800,0.521499991416931,10,7,7.5,1,3,40.7999992370605,NA,9
0,0,2,0,30,17,NA,0,2240,30,16,7.14289999008179,16050,0.721499979496002,12,12,11,0,10,16.0499992370605,NA,100
0,0,0,2,38,12,NA,0,1980,42,16,15.1520004272461,33100,0.581499993801117,10,7,11,1,2,33.0999984741211,NA,4
0,0,0,0,54,14,NA,0,1960,58,14,7.90819978713989,33856,0.721499979496002,12,12,9.5,1,10,33.8559989929199,NA,100
0,0,1,2,30,12,NA,3,2940,31,17,6.97279977798462,20500,0.691500008106232,12,12,7.5,1,4,20.5,NA,16
0,0,0,0,55,12,NA,0,2467,56,11,4.91809988021851,28600,0.581499993801117,7,7,5,1,0,28.6000003814697,NA,0
0,0,0,1,51,10,NA,0,2256,56,12,8.31120014190674,18750,0.691500008106232,10,10,11,0,10,18.75,NA,100
0,0,0,1,44,12,NA,0,1680,46,12,7.14289999008179,20300,0.721499979496002,7,7,9.5,1,5,20.2999992370605,NA,25
0,0,0,0,53,12,NA,0,2250,55,12,5.68889999389648,13420,0.721499979496002,7,7,5,0,0,13.4200000762939,NA,0
0,0,0,2,42,10,NA,0,2400,49,9,7.08330011367798,18400,0.721499979496002,3,3,5,0,0,18.3999996185303,NA,0
0,0,0,2,38,12,NA,0,2196,42,11,5.69220018386841,16682,0.721499979496002,10,7,7.5,0,19,16.681999206543,NA,361
0,0,1,3,38,13,NA,0,2400,40,12,11.3999996185303,32685,0.621500015258789,7,7,7.5,1,2,32.685001373291,NA,4
0,0,1,4,41,12,NA,0,3825,41,11,1.41519999504089,7050,0.801500022411346,3,3,9.5,1,12,7.05000019073486,NA,144
0,0,0,3,35,8,NA,0,2860,44,9,2.75069999694824,10867,0.781499981880188,12,7,9.5,1,5,10.8669996261597,NA,25
0,0,1,2,33,12,NA,2.75,2750,34,12,6.61819982528687,18220,0.721499979496002,12,12,9.5,1,5,18.2199993133545,NA,25
0,0,0,0,48,13,NA,0,2103,50,16,9.27250003814697,26613,0.691500008106232,7,7,7.5,0,5,26.613000869751,NA,25
0,0,0,0,47,12,NA,0,1880,51,12,12.2869997024536,25000,0.621500015258789,12,10,7.5,1,10,25,NA,100
0,0,0,5,34,12,NA,0,3185,41,13,2.85489988327026,15700,0.751500010490417,7,7,7.5,1,0,15.6999998092651,NA,0
0,0,2,1,33,13,NA,0,2677,37,17,7.97090005874634,40250,0.521499991416931,12,10,5,1,4,40.25,NA,16
0,0,3,1,31,13,NA,0,3600,36,17,19.4440002441406,73600,0.441500008106232,12,16,11,0,3,73.5999984741211,NA,9
0,0,0,0,58,8,NA,0,4334,58,8,1.4805999994278,10592,0.751500010490417,12,7,7.5,1,2,10.5920000076294,NA,4
0,0,0,0,49,12,NA,0,2874,52,8,1.8918000459671,8000,0.751500010490417,7,7,3,0,1,8,NA,1
0,0,0,1,55,8,NA,0,1936,56,9,6.92150020599365,13400,0.721499979496002,7,3,7.5,1,0,13.3999996185303,NA,0
0,0,0,0,44,14,NA,1.5,1964,49,8,10.6920003890991,23700,0.661499977111816,12,12,14,1,1,23.7000007629395,NA,1
0,0,0,0,44,9,NA,0,1900,48,8,9.94740009307861,18900,0.691500008106232,7,7,11,1,1,18.8999996185303,NA,1
0,0,0,3,36,16,NA,0,2500,37,17,19,48300,0.461499989032745,7,12,9.5,1,6,48.2999992370605,NA,36
0,0,0,3,38,12,NA,0,3173,46,14,7.48820018768311,24470,0.661499977111816,14,14,9.5,1,12,24.4699993133545,NA,144
0,0,0,3,37,16,NA,0,2916,38,17,9.25899982452393,28630,0.621500015258789,16,7,7.5,1,6,28.6299991607666,NA,36
0,0,0,0,47,12,NA,0,2208,51,12,11.3219995498657,25320,0.621500015258789,12,7,5,1,9,25.3199996948242,NA,81
0,0,0,3,47,12,NA,0,2094,47,10,6.44700002670288,13530,0.751500010490417,12,10,7.5,1,14,13.5299997329712,NA,196
0,0,1,1,32,12,NA,0,2250,33,12,6.57779979705811,14800,0.721499979496002,7,7,9,1,13,14.8000001907349,NA,169
0,0,1,2,43,12,NA,0,2000,46,12,6.09999990463257,17400,0.751500010490417,12,7,7.5,0,8,17.3999996185303,NA,64
0,0,1,4,42,11,NA,0,2600,48,10,4.23080015182495,15980,0.781499981880188,10,10,3,0,0,15.9799995422363,NA,0
0,0,0,0,56,12,NA,0,4368,57,8,2.21700000762939,16576,0.721499979496002,7,7,7.5,0,1,16.576000213623,NA,1
0,0,0,5,38,13,NA,2.25,3068,40,16,6.51889991760254,21850,0.691500008106232,12,7,11,1,3,21.8500003814697,NA,9
0,0,0,2,52,12,NA,0,2218,51,11,6.49230003356934,14600,0.721499979496002,7,7,14,1,13,14.6000003814697,NA,169
0,0,0,0,50,12,NA,0,1848,56,12,11.3640003204346,21600,0.661499977111816,12,12,7.5,1,3,21.6000003814697,NA,9
0,0,0,0,33,16,NA,0,2430,33,17,9.87650012969971,24000,0.661499977111816,12,12,7.5,1,8,24,NA,64
0,0,0,2,44,16,NA,0,2640,44,17,7.65759992599487,20883,0.691500008106232,7,7,7.5,1,8,20.882999420166,NA,64
0,0,0,1,41,12,NA,0,2108,42,16,8.3016996383667,19500,0.691500008106232,7,7,14,0,18,19.5,NA,324
0,0,0,1,45,12,NA,0,1998,45,12,14.1140003204346,42800,0.621500015258789,14,12,11,1,2,42.7999992370605,NA,4
0,0,0,0,53,14,NA,0,2500,55,16,16,41500,0.521499991416931,7,7,7.5,0,3,41.5,NA,9
0,0,0,0,53,14,NA,0,1665,56,17,11.2910003662109,18965,0.691500008106232,12,12,14,1,5,18.9650001525879,NA,25
0,0,0,1,42,12,NA,0,2990,46,12,2.33949995040894,16100,0.721499979496002,12,10,9.5,1,2,16.1000003814697,NA,4
0,0,2,0,32,13,NA,0,1795,35,16,7.79939985275269,14700,0.721499979496002,12,17,7.5,1,10,14.6999998092651,NA,100
0,0,0,0,56,12,NA,0,2500,53,12,6,18800,0.721499979496002,7,7,7.5,1,30,18.7999992370605,NA,900
0,0,1,3,37,11,NA,0,2205,40,11,6.68930006027222,14750,0.751500010490417,10,7,11,1,1,14.75,NA,1
0,0,1,2,40,12,NA,0,2460,42,14,8.53660011291504,21000,0.691500008106232,12,7,14,1,5,21,NA,25
0,0,0,3,54,15,NA,0,1880,55,16,13.8299999237061,35400,0.621500015258789,0,7,7.5,1,8,35.4000015258789,NA,64
0,0,0,0,53,7,NA,0,3481,53,9,1.48000001907349,10700,0.751500010490417,7,7,7.5,0,0,10.6999998092651,NA,0
0,0,0,1,48,12,NA,0,2450,51,12,8.5713996887207,24500,0.661499977111816,7,7,9.5,1,4,24.5,NA,16
0,0,1,2,36,12,NA,0,2062,38,14,8.22990036010742,17045,0.721499979496002,7,7,9.5,1,2,17.0450000762939,NA,4
0,0,0,0,57,12,NA,0,2146,52,14,8.38770008087158,18800,0.691500008106232,7,7,7.5,1,30,18.7999992370605,NA,900
0,0,0,0,51,12,NA,0,1575,49,7,7.36509990692139,14000,0.721499979496002,10,7,14,1,25,14,NA,625
0,0,0,4,33,13,NA,0,3096,37,12,3.44149994850159,18214,0.721499979496002,7,0,3,0,3,18.2140007019043,NA,9
0,0,0,0,52,12,NA,0,3280,49,11,3.35369992256165,20177,0.751500010490417,7,7,7.5,1,20,20.1770000457764,NA,400
0,0,0,0,56,10,NA,0,1680,60,8,2.97620010375977,8300,0.781499981880188,0,7,7.5,1,20,8.30000019073486,NA,400
0,0,1,2,36,12,NA,0,2625,38,11,5.18100023269653,14200,0.751500010490417,14,9,7.5,1,0,14.1999998092651,NA,0
0,0,1,0,36,14,NA,0,1846,50,16,10.2930002212524,21768,0.691500008106232,12,12,7.5,0,15,21.7679996490479,NA,225
0,0,0,1,46,12,NA,0,2178,47,10,13.2430000305176,29553,0.581499993801117,10,7,14,1,10,29.55299949646,NA,100
0,0,0,3,31,10,NA,0,960,33,9,3.64580011367798,4350,0.941500008106232,7,7,7.5,0,4,4.34999990463257,NA,16
0,0,0,0,52,11,NA,0,2210,51,12,10.4069995880127,24000,0.661499977111816,7,7,11,1,3,24,NA,9
0,0,0,2,46,12,NA,0,2192,55,12,8.21170043945312,18300,0.691500008106232,7,7,7.5,1,10,18.2999992370605,NA,100
0,0,2,0,35,12,NA,0,1960,44,16,8.67350006103516,17200,0.721499979496002,7,3,7.5,1,9,17.2000007629395,NA,81
0,0,0,0,59,12,NA,0,1920,56,10,8.32079982757568,16476,0.691500008106232,7,7,14,0,7,16.4759998321533,NA,49
0,0,0,1,36,8,NA,0,2286,40,12,4.28700017929077,13400,0.751500010490417,0,0,14,0,12,13.3999996185303,NA,144
0,0,1,3,51,7,NA,0,2000,52,7,10.5,44988,0.521499991416931,3,3,14,0,0,44.9879989624023,NA,0
0,0,1,0,31,16,NA,0,2256,31,12,7.97870016098022,18200,0.691500008106232,12,12,9,1,16,18.2000007629395,NA,256
0,0,0,2,31,14,NA,0,2370,36,17,11.8140001296997,28000,0.621500015258789,12,12,14,1,4,28,NA,16
0,0,1,1,32,12,NA,0,1800,39,13,6.11110019683838,11550,0.751500010490417,12,12,7.5,1,7,11.5500001907349,NA,49
0,0,1,2,35,16,NA,0,2250,38,16,12.5780000686646,28450,0.621500015258789,12,7,14,1,7,28.4500007629395,NA,49
0,0,0,3,40,12,NA,4.09999990463257,1080,43,12,11.2440004348755,15096,0.751500010490417,7,10,7.5,1,14,15.0959997177124,NA,196
0,0,1,2,33,10,NA,0,2840,38,12,2.74079990386963,8009,0.781499981880188,7,7,14,0,2,8.00899982452393,NA,4
0,0,0,0,54,7,NA,0,2250,52,11,4.4443998336792,10040,0.751500010490417,0,0,3,1,20,10.039999961853,NA,400
0,0,1,1,36,12,NA,0,2746,37,12,5.82670021057129,16700,0.721499979496002,12,12,7.5,1,5,16.7000007629395,NA,25
0,0,0,1,50,10,NA,0,2300,60,8,2.3478000164032,8400,0.781499981880188,12,7,3,0,10,8.39999961853027,NA,100
0,0,0,0,54,8,NA,0,2860,49,8,4.47550010681152,13000,0.721499979496002,0,0,3,0,20,13,NA,400
0,0,0,1,48,11,NA,0,1765,49,12,8.49860000610352,17970,0.721499979496002,7,7,7.5,1,10,17.9699993133545,NA,100
